Date,Region,Mean Temperature,Total Precipitation (mm),No days with precipitation 1mm or more,Heating Degree Days,Cooling Degree Days
2018-07-01,Ontario,20.89936305732484,66.73611111111111,7.020833333333333,11.361783439490445,93.74777070063693
2018-07-01,Quebec,18.545794392523366,84.9425414364641,8.867403314917127,47.00560747663552,66.21401869158878
2018-07-01,West,10.30648148148148,31.954651162790697,6.3023255813953485,211.2685185185185,7.444444444444445
2018-08-01,Alberta,16.150597609561753,30.615322580645163,5.391129032258065,79.67250996015936,26.91155378486056
2018-08-01,Atlantic,18.95984251968504,81.01391304347827,7.51304347826087,25.068503937007872,56.04409448818898
2018-08-01,British Columbia,17.625700934579438,16.635981308411214,3.602803738317757,46.95186915887851,36.3911214953271
2018-08-01,Manitoba/Saskatchewan,16.81159420289855,30.306756756756755,4.527027027027027,69.97173913043478,39.23768115942029
2018-08-01,Ontario,20.085161290322578,89.44513888888889,8.069444444444445,22.616774193548387,84.82129032258064
2018-08-01,Quebec,17.410280373831778,78.1445054945055,8.989010989010989,59.56728971962617,45.77009345794392
2018-08-01,West,7.616666666666667,43.082352941176474,7.788235294117647,270.65185185185186,2.2046296296296295
2018-09-01,Alberta,6.672908366533865,39.15819672131148,7.786885245901639,321.7553784860558,0.8633466135458167
2018-09-01,Atlantic,13.273484848484848,80.77899159663866,8.369747899159664,133.29999999999998,8.063636363636364
2018-09-01,British Columbia,12.192488262910798,105.61018518518519,10.671296296296296,158.00234741784038,1.2568075117370892
2018-09-01,Manitoba/Saskatchewan,7.605673758865249,51.409933774834435,8.417218543046358,282.34326241134755,1.0212765957446808
2018-09-01,Ontario,15.38974358974359,74.27013888888888,8.694444444444445,106.6525641025641,37.36025641025641
2018-09-01,Quebec,11.877570093457944,85.99670329670329,9.071428571428571,180.31495327102803,12.817757009345794
2018-09-01,West,0.29626168224299065,18.641573033707864,4.876404494382022,474.8317757009346,0.0
2018-10-01,Alberta,3.340711462450593,17.894238683127572,3.753086419753086,426.4075098814229,0.0
2018-10-01,Atlantic,6.333333333333333,165.3188524590164,13.78688524590164,312.01231884057967,0.026086956521739132
2018-10-01,British Columbia,7.79780701754386,85.4857142857143,9.44700460829493,266.22017543859647,0.0
2018-10-01,Manitoba/Saskatchewan,1.3012987012987014,23.966666666666665,5.126666666666667,437.6246753246753,0.0
2018-10-01,Ontario,5.82485549132948,82.63766233766235,11.642857142857142,302.9208092485549,3.5
2018-10-01,Quebec,2.253543307086614,78.68297872340425,11.50531914893617,377.6582677165354,0.1125984251968504
2018-10-01,West,-6.822516556291391,13.379545454545456,3.659090909090909,501.4980132450331,0.0
2018-11-01,Alberta,-3.6892857142857145,19.13099173553719,5.582644628099174,634.4031746031746,0.0
2018-11-01,Atlantic,0.7518248175182481,157.73305785123966,13.462809917355372,481.97883211678834,0.0
2018-11-01,British Columbia,4.235840707964601,164.2227906976744,13.251162790697675,382.5774336283186,0.0
2018-11-01,Manitoba/Saskatchewan,-8.739072847682118,16.993150684931507,5.075342465753424,755.2364238410596,0.0
2018-11-01,Ontario,-2.3915254237288135,75.70974025974026,11.441558441558442,579.4367231638419,0.0
2018-11-01,Quebec,-4.56390977443609,91.95860215053763,12.612903225806452,643.7067669172932,0.0
2018-11-01,West,-17.11523178807947,12.105747126436782,3.6666666666666665,1007.6655629139073,0.0
2018-12-01,Alberta,-7.308661417322835,14.915637860082304,3.8518518518518516,749.5807086614174,0.0
2018-12-01,Atlantic,-4.628260869565218,84.42396694214875,10.12396694214876,651.1760869565218,0.0
2018-12-01,British Columbia,0.9871681415929203,177.19579439252337,13.42056074766355,486.8150442477876,0.0
2018-12-01,Manitoba/Saskatchewan,-11.159731543624162,11.908275862068965,3.5517241379310347,864.3993288590603,0.0
2018-12-01,Ontario,-5.149714285714286,55.409032258064514,8.683870967741935,676.3748571428572,0.0
2018-12-01,Quebec,-10.08702290076336,71.16553672316384,9.282485875706215,840.991603053435,0.0
2018-12-01,West,-20.655333333333335,8.54659090909091,2.590909090909091,1118.1266666666668,0.0
2019-01-01,Alberta,-7.991699604743084,12.391769547325103,3.802469135802469,775.4169960474309,0.0
2019-01-01,Atlantic,-6.572992700729927,117.06302521008404,11.647058823529411,714.8394160583941,0.0
2019-01-01,British Columbia,1.0622807017543858,134.27018348623855,10.903669724770642,483.6245614035087,0.0
2019-01-01,Manitoba/Saskatchewan,-17.218666666666667,15.117241379310345,4.372413793103449,1043.8613333333335,0.0
2019-01-01,Ontario,-12.391477272727274,50.593548387096774,9.470967741935484,887.5625,0.0
2019-01-01,Quebec,-15.878030303030304,80.69719101123596,12.292134831460674,1005.1689393939394,0.0
2019-01-01,West,-26.478523489932886,11.31264367816092,3.1839080459770117,1287.918120805369,0.0
2019-02-01,Alberta,-21.252380952380953,16.25826446280992,5.5578512396694215,1062.6718253968254,0.0
2019-02-01,Atlantic,-8.409701492537314,73.96896551724137,9.387931034482758,705.2708955223881,0.0
2019-02-01,British Columbia,-5.1383259911894275,47.776388888888896,7.611111111111111,608.4484581497796,0.0
2019-02-01,Manitoba/Saskatchewan,-22.7503355704698,15.669444444444444,4.861111111111111,1090.6375838926174,0.0
2019-02-01,Ontario,-10.017714285714286,59.475657894736834,10.052631578947368,746.9845714285715,0.0
2019-02-01,Quebec,-14.758015267175573,61.24309392265194,8.607734806629834,886.2732824427482,0.0
2019-02-01,West,-25.309271523178808,5.833333333333333,1.7241379310344827,1149.0509933774836,0.0
2019-03-01,Alberta,-4.473517786561264,5.721576763485477,1.5643153526970954,669.0604743083004,0.0
2019-03-01,Atlantic,-3.1999999999999997,65.41574803149605,8.0,605.2774647887323,0.0
2019-03-01,British Columbia,3.304910714285714,28.51549295774648,4.234741784037559,426.1245535714285,0.002232142857142857
2019-03-01,Manitoba/Saskatchewan,-7.040397350993377,3.7368055555555557,0.9513888888888888,742.2456953642385,0.0
2019-03-01,Ontario,-4.80632183908046,47.62418300653595,7.313725490196078,663.4994252873563,0.0
2019-03-01,Quebec,-9.200763358778625,50.91684782608696,8.358695652173912,797.4267175572519,0.0
2019-03-01,West,-15.588079470198677,10.543023255813955,2.302325581395349,981.7291390728477,0.0
2019-04-01,Alberta,4.432539682539683,12.795473251028808,2.9958847736625516,391.4920634920635,0.0
2019-04-01,Atlantic,2.369014084507042,126.00546875,13.6953125,445.76690140845074,0.005633802816901409
2019-04-01,British Columbia,7.500444444444444,79.396261682243,10.177570093457945,289.5302222222222,0.0
2019-04-01,Manitoba/Saskatchewan,2.5093959731543625,16.984027777777776,3.986111111111111,433.6791946308725,0.0
2019-04-01,Ontario,3.2482758620689656,87.49805194805195,10.24025974025974,417.87931034482756,0.0
2019-04-01,Quebec,-1.0167938931297709,98.1125,10.41304347826087,543.6961832061069,0.0
2019-04-01,West,-11.597986577181208,10.044047619047618,2.7142857142857144,844.3624161073825,0.0
2019-05-01,Alberta,9.541897233201581,25.893061224489795,4.9346938775510205,251.07351778656127,1.3865612648221344
2019-05-01,Atlantic,6.172535211267606,74.164,9.832,348.35915492957747,0.0
2019-05-01,British Columbia,13.384821428571428,26.308018867924527,4.9575471698113205,138.2044642857143,3.8348214285714284
2019-05-01,Manitoba/Saskatchewan,7.909459459459459,20.006849315068493,3.9726027397260273,301.15472972972975,2.5925675675675675
2019-05-01,Ontario,9.433142857142856,80.59803921568627,10.81045751633987,252.18685714285712,0.7137142857142857
2019-05-01,Quebec,6.158139534883721,73.17070707070707,9.444444444444445,347.5364341085271,0.024806201550387597
2019-05-01,West,0.5397350993377483,10.480898876404494,2.853932584269663,502.22384105960265,0.28741721854304636
2019-06-01,Alberta,14.067588932806323,76.66489795918368,10.412244897959184,118.0403162055336,4.882213438735178
2019-06-01,Atlantic,12.364492753623187,116.84132231404958,10.586776859504132,156.90144927536232,0.6644927536231884
2019-06-01,British Columbia,14.95669642857143,44.14832535885167,7.138755980861244,94.74241071428571,11.146428571428572
2019-06-01,Manitoba/Saskatchewan,15.14391891891892,69.25578231292518,8.5578231292517,93.42027027027028,13.72027027027027
2019-06-01,Ontario,15.66022727272727,77.17880794701986,8.834437086092715,84.89204545454545,19.282954545454547
2019-06-01,Quebec,12.324615384615385,86.73206521739131,10.33695652173913,164.19538461538463,7.575384615384615
2019-06-01,West,7.547651006711408,33.36590909090909,6.181818181818182,284.6563758389262,1.7543624161073823
2019-07-01,Alberta,16.210671936758892,77.82448979591837,9.514285714285714,69.63162055335968,15.490513833992095
2019-07-01,Atlantic,16.970714285714287,68.90720720720721,8.81081081081081,60.64071428571429,33.05714285714286
2019-07-01,British Columbia,16.94361233480176,64.44549763033176,9.180094786729859,48.87577092511013,18.893392070484584
2019-07-01,Manitoba/Saskatchewan,17.81283783783784,66.78639455782313,7.9727891156462585,40.560135135135134,34.38445945945946
2019-07-01,Ontario,20.451445086705203,71.61849315068493,7.4520547945205475,15.615028901734105,87.1300578034682
2019-07-01,Quebec,17.141085271317827,62.35081967213115,7.595628415300546,68.8953488372093,45.16511627906977
2019-07-01,West,11.044666666666666,38.71348314606742,6.955056179775281,205.18933333333334,5.802
2019-08-01,Alberta,15.01547619047619,41.325409836065575,7.852459016393443,101.95753968253968,11.774206349206349
2019-08-01,Atlantic,17.47099236641221,84.22871287128713,8.386138613861386,42.84198473282443,29.057251908396946
2019-08-01,British Columbia,17.35065502183406,45.43365384615385,5.9951923076923075,47.9235807860262,28.65764192139738
2019-08-01,Manitoba/Saskatchewan,15.86216216216216,61.82721088435375,7.904761904761905,82.39527027027027,20.095945945945946
2019-08-01,Ontario,18.36627906976744,63.93356643356643,7.972027972027972,32.925000000000004,42.8639534883721
2019-08-01,Quebec,15.762790697674419,72.99281767955802,9.414364640883978,81.44573643410853,17.332558139534886
2019-08-01,West,8.778571428571428,45.78936170212766,7.75531914893617,266.51103896103893,0.8227272727272728
2019-09-01,Alberta,10.78695652173913,42.404938271604934,7.189300411522634,209.6106719367589,0.7857707509881423
2019-09-01,Atlantic,12.229545454545454,111.8069306930693,9.871287128712872,163.9409090909091,1.8856060606060607
2019-09-01,British Columbia,13.58608695652174,100.32753623188405,11.367149758454106,127.2095652173913,5.047826086956522
2019-09-01,Manitoba/Saskatchewan,11.544520547945206,84.75616438356164,9.061643835616438,188.46575342465752,5.309589041095891
2019-09-01,Ontario,14.554335260115607,82.81944444444444,10.131944444444445,109.93121387283236,13.010982658959538
2019-09-01,Quebec,10.35078125,89.40112994350282,10.6045197740113,219.06875,1.42421875
2019-09-01,West,4.661290322580645,27.898947368421055,5.2,367.3283870967742,0.00967741935483871
2019-10-01,Alberta,1.758102766798419,16.829752066115702,4.260330578512397,491.03320158102764,0.0
2019-10-01,Atlantic,7.940909090909091,92.3578431372549,10.009803921568627,294.4431818181818,0.0
2019-10-01,British Columbia,6.636363636363637,108.25829383886256,10.947867298578199,325.8138528138528,0.0
2019-10-01,Manitoba/Saskatchewan,1.7027586206896552,28.104109589041094,5.095890410958904,475.01310344827584,0.0
2019-10-01,Ontario,7.9754385964912275,115.25211267605633,11.007042253521126,294.7,1.5614035087719298
2019-10-01,Quebec,5.688372093023255,118.35833333333333,9.416666666666666,363.88217054263566,0.0
2019-10-01,West,-3.2766233766233768,22.079347826086956,6.010869565217392,623.8636363636364,0.0
2019-11-01,Alberta,-4.391304347826087,24.896265560165975,6.659751037344399,656.5355731225296,0.0
2019-11-01,Atlantic,1.7962686567164179,144.89805825242718,13.62135922330097,451.7977611940299,0.0
2019-11-01,British Columbia,3.3837606837606837,99.97783018867923,9.481132075471699,405.0311965811966,0.0
2019-11-01,Manitoba/Saskatchewan,-6.759027777777778,15.26736111111111,4.986111111111111,709.1618055555556,0.0
2019-11-01,Ontario,-2.425730994152047,44.019285714285715,8.342857142857143,578.3947368421053,0.0
2019-11-01,Quebec,-4.078294573643411,56.17336956521739,9.233695652173912,632.3434108527132,0.0
2019-11-01,West,-14.174838709677418,22.576923076923077,4.461538461538462,924.9251612903225,0.0
2019-12-01,Alberta,-8.433201581027667,11.243933054393306,3.589958158995816,798.2332015810276,0.0
2019-12-01,Atlantic,-2.9908396946564886,106.78061224489795,10.938775510204081,596.6541984732825,0.0
2019-12-01,British Columbia,0.9,156.088995215311,15.15311004784689,493.1247863247863,0.0
2019-12-01,Manitoba/Saskatchewan,-13.316551724137932,7.3916666666666675,2.236111111111111,926.6613793103448,0.0
2019-12-01,Ontario,-5.955294117647059,52.39424460431655,8.496402877697841,704.5111764705882,0.0
2019-12-01,Quebec,-9.214173228346457,51.05085714285714,8.994285714285715,816.2653543307086,0.0
2019-12-01,West,-23.24709677419355,11.5,3.1797752808988764,1191.0696774193548,0.0
2020-01-01,Alberta,-12.486852589641433,11.930833333333334,3.8833333333333333,919.9482071713147,0.0
2020-01-01,Atlantic,-6.12109375,72.00309278350515,10.24742268041237,682.47734375,0.0
2020-01-01,British Columbia,-0.9008620689655172,238.25804878048783,18.884057971014492,548.739224137931,0.0
2020-01-01,Manitoba/Saskatchewan,-14.452777777777776,15.290909090909091,4.811188811188811,963.6347222222222,0.0
2020-01-01,Ontario,-6.446242774566474,69.83262411347518,8.24822695035461,704.4878612716763,0.0
2020-01-01,Quebec,-12.309448818897637,53.276,9.69,913.8000000000001,0.0
2020-01-01,West,-27.515789473684208,10.966666666666667,3.1954022988505746,1320.9223684210526,0.0
2020-02-01,Alberta,-7.201587301587302,14.123012552301256,4.435146443514644,703.8849206349206,0.0
2020-02-01,Atlantic,-6.176984126984126,70.35520833333334,8.802083333333334,667.8976190476191,0.0
2020-02-01,British Columbia,1.1341880341880342,96.13990384615384,12.009615384615385,459.29957264957267,0.0
2020-02-01,Manitoba/Saskatchewan,-12.924827586206895,6.534965034965035,2.055944055944056,856.1979310344827,0.0
2020-02-01,Ontario,-7.719883040935672,35.631159420289855,7.3478260869565215,710.8286549707602,0.0
2020-02-01,Quebec,-12.708661417322835,48.74682080924856,7.375722543352601,849.959842519685,0.0
2020-02-01,West,-26.79078947368421,9.156179775280899,2.4831460674157304,1216.8901315789474,0.0
2020-03-01,Alberta,-6.8637450199203185,16.484873949579832,4.869747899159663,746.0027888446216,0.0
2020-03-01,Atlantic,-2.853968253968254,82.13118279569892,10.290322580645162,622.5785714285714,0.0
2020-03-01,British Columbia,2.342489270386266,77.10339805825242,9.466019417475728,443.42918454935625,0.0
2020-03-01,Manitoba/Saskatchewan,-7.756164383561645,14.04896551724138,3.806896551724138,757.8116438356165,0.0
2020-03-01,Ontario,-1.403529411764706,56.23098591549296,9.32394366197183,567.8488235294118,0.0
2020-03-01,Quebec,-7.645669291338582,69.41206896551725,8.775862068965518,773.6850393700787,0.0
2020-03-01,West,-21.896052631578947,9.319047619047618,2.8452380952380953,1179.0184210526315,0.0
2020-04-01,Alberta,1.1626984126984128,10.478008298755187,3.2904564315352696,492.00555555555553,0.011904761904761904
2020-04-01,Atlantic,1.9277777777777778,76.98064516129033,8.35483870967742,465.72063492063495,0.0
2020-04-01,British Columbia,7.076444444444444,39.61724137931034,6.674876847290641,309.1257777777778,0.0
2020-04-01,Manitoba/Saskatchewan,-1.2993055555555555,20.157638888888886,4.006944444444445,550.4986111111111,0.07569444444444445
2020-04-01,Ontario,2.6278106508875743,47.620714285714286,7.65,438.3390532544379,0.0
2020-04-01,Quebec,-1.1928571428571428,61.02372881355932,7.259887005649717,557.770634920635,0.0
2020-04-01,West,-11.57843137254902,9.02247191011236,2.50561797752809,843.9202614379085,0.0
2020-05-01,Alberta,9.853174603174603,64.2320987654321,6.91358024691358,245.80912698412698,0.9134920634920635
2020-05-01,Atlantic,7.532,81.0411111111111,9.366666666666667,313.5072,4.744800000000001
2020-05-01,British Columbia,12.173008849557522,62.78846153846154,9.639423076923077,168.90442477876107,1.4778761061946903
2020-05-01,Manitoba/Saskatchewan,8.952083333333333,30.912328767123288,4.808219178082192,269.4583333333333,4.549305555555556
2020-05-01,Ontario,10.18421052631579,47.60337837837838,6.878378378378378,248.26900584795322,14.905847953216375
2020-05-01,Quebec,6.597619047619047,42.84886363636363,6.818181818181818,352.6357142857143,11.230952380952381
2020-05-01,West,-1.6862745098039216,15.841379310344829,3.4827586206896552,570.2065359477125,0.0
2020-06-01,Alberta,14.21185770750988,99.21707317073171,10.979674796747968,117.13596837944665,6.16205533596838
2020-06-01,Atlantic,14.2544,50.48817204301075,6.838709677419355,129.7336,23.4408
2020-06-01,British Columbia,13.976419213973799,81.50536585365853,11.93170731707317,115.6938864628821,4.6117903930131
2020-06-01,Manitoba/Saskatchewan,15.222377622377623,85.71608391608392,9.034965034965035,103.79230769230769,23.06993006993007
2020-06-01,Ontario,17.2757225433526,68.11118421052632,6.7631578947368425,67.92658959537572,46.64739884393064
2020-06-01,Quebec,13.562698412698413,45.35317919075145,7.179190751445087,153.6920634920635,29.076190476190476
2020-06-01,West,7.639072847682119,24.747727272727275,4.806818181818182,302.56490066225166,2.564900662251656
2020-07-01,Alberta,16.82629482071713,69.8844262295082,8.885245901639344,53.2800796812749,19.337450199203186
2020-07-01,Atlantic,17.518897637795277,70.7951923076923,8.76923076923077,55.76220472440945,41.08188976377952
2020-07-01,British Columbia,16.771681415929205,52.95245098039215,7.0245098039215685,61.89026548672567,27.473893805309736
2020-07-01,Manitoba/Saskatchewan,18.804861111111112,73.64375000000001,8.590277777777779,20.80763888888889,44.68541666666667
2020-07-01,Ontario,21.861403508771932,68.25503355704699,7.281879194630872,7.306432748538012,118.83216374269006
2020-07-01,Quebec,18.078125,98.21123595505617,10.55056179775281,48.60625,54.6046875
2020-07-01,West,11.338157894736844,43.434831460674154,7.01123595505618,171.98947368421054,2.0276315789473682
2020-08-01,Alberta,16.628225806451614,39.52697095435685,5.443983402489627,72.26814516129032,30.78508064516129
2020-08-01,Atlantic,17.8015625,73.62857142857143,7.20952380952381,47.06640625,43.2171875
2020-08-01,British Columbia,16.73288888888889,74.80717703349282,7.956937799043062,62.24666666666667,27.209333333333333
2020-08-01,Manitoba/Saskatchewan,17.7387323943662,48.02928571428572,5.871428571428571,45.20140845070423,37.63239436619718
2020-08-01,Ontario,18.976470588235294,103.41812080536913,9.013422818791947,30.685882352941178,59.48294117647059
2020-08-01,Quebec,15.86015625,113.90171428571428,10.148571428571428,85.24140625,26.7421875
2020-08-01,West,9.986486486486486,43.51590909090909,7.045454545454546,214.24594594594595,3.2885135135135135
2020-09-01,Alberta,11.773228346456694,19.42642276422764,3.182926829268293,178.45393700787403,1.5874015748031496
2020-09-01,Atlantic,13.746153846153845,76.7697247706422,7.302752293577981,131.74538461538464,11.241538461538463
2020-09-01,British Columbia,14.988053097345134,76.38468899521531,7.014354066985646,92.39823008849558,9.650442477876107
2020-09-01,Manitoba/Saskatchewan,10.813286713286713,24.843356643356643,4.839160839160839,204.5146853146853,0.9601398601398602
2020-09-01,Ontario,13.473410404624278,64.0283870967742,8.522580645161291,135.11329479768784,9.890173410404625
2020-09-01,Quebec,10.561363636363636,81.51306818181818,8.670454545454545,205.77954545454546,2.867424242424242
2020-09-01,West,3.434394904458599,18.81010101010101,4.282828282828283,363.73248407643314,0.0031847133757961785
2020-10-01,Alberta,1.867843137254902,19.153036437246964,5.153846153846154,482.33647058823533,0.03568627450980392
2020-10-01,Atlantic,7.9451127819548875,91.36936936936937,10.486486486486486,292.5466165413534,0.04060150375939849
2020-10-01,British Columbia,7.78961038961039,129.70794392523365,11.630841121495328,288.1,0.11082251082251082
2020-10-01,Manitoba/Saskatchewan,0.7095890410958904,16.926206896551726,4.3517241379310345,504.25,0.010958904109589041
2020-10-01,Ontario,5.809941520467836,68.98967741935483,11.64516129032258,350.7081871345029,0.12573099415204678
2020-10-01,Quebec,3.8424242424242423,105.05856353591159,12.204419889502763,409.2234848484849,0.0
2020-10-01,West,-4.0840764331210195,16.604123711340204,4.216494845360825,584.9675159235668,0.0
2020-11-01,Alberta,-4.0724,20.112916666666667,4.854166666666667,648.9008,0.0
2020-11-01,Atlantic,3.5598484848484846,86.53513513513514,10.036036036036036,404.9712121212121,0.02196969696969697
2020-11-01,British Columbia,3.065948275862069,169.73686635944702,14.290322580645162,406.42025862068965,0.0
2020-11-01,Manitoba/Saskatchewan,-6.390972222222222,18.711888111888115,3.8811188811188813,682.9555555555556,0.0
2020-11-01,Ontario,2.645348837209302,53.51210191082802,7.713375796178344,428.3901162790698,0.12093023255813953
2020-11-01,Quebec,-0.9234848484848485,57.0478021978022,8.31868131868132,528.9719696969697,0.02803030303030303
2020-11-01,West,-16.64896551724138,14.508433734939759,3.674698795180723,926.6937931034483,0.0
2020-12-01,Alberta,-5.74980079681275,10.18630705394191,2.780082987551867,720.1414342629482,0.0
2020-12-01,Atlantic,0.6615384615384615,130.93035714285716,12.919642857142858,490.2146153846154,0.0
2020-12-01,British Columbia,1.6048458149779736,169.9,14.117924528301886,472.7947136563876,0.0
2020-12-01,Manitoba/Saskatchewan,-10.247945205479452,14.063013698630137,4.102739726027397,832.3739726027397,0.0
2020-12-01,Ontario,-4.7346820809248555,54.30191082802548,9.184713375796179,660.6508670520232,0.0
2020-12-01,Quebec,-6.71060606060606,70.63888888888889,10.433333333333334,733.9537878787878,0.0
2020-12-01,West,-21.018589743589743,13.849462365591398,3.3655913978494625,1083.9307692307693,0.0
2021-01-01,Alberta,-7.258634538152611,6.171666666666667,1.8583333333333334,769.0128514056225,0.0
2021-01-01,Atlantic,-3.3306451612903225,55.31574074074074,7.388888888888889,610.5806451612904,0.0
2021-01-01,British Columbia,1.0060869565217392,147.78604651162792,13.293023255813953,484.95913043478265,0.0
2021-01-01,Manitoba/Saskatchewan,-11.680689655172413,11.454166666666667,3.4722222222222223,884.9303448275862,0.0
2021-01-01,Ontario,-6.550867052023121,25.037254901960782,5.555555555555555,727.3947976878613,0.0
2021-01-01,Quebec,-9.724242424242423,34.927058823529414,6.758823529411765,833.4856060606061,0.0
2021-01-01,West,-21.577564102564104,9.553333333333333,2.7666666666666666,1128.7641025641026,0.0
2021-02-01,Alberta,-15.7756,10.142083333333334,3.35,933.5455999999999,0.0
2021-02-01,Atlantic,-4.786178861788618,100.50490196078431,10.03921568627451,605.3869918699188,0.0
2021-02-01,British Columbia,-1.4324561403508773,99.53317757009346,11.401869158878505,511.8359649122807,0.0
2021-02-01,Manitoba/Saskatchewan,-19.50884353741497,6.215753424657534,1.86986301369863,1022.1380952380952,0.0
2021-02-01,Ontario,-10.41271676300578,34.75424836601307,7.810457516339869,759.3791907514451,0.0
2021-02-01,Quebec,-11.779545454545456,50.05639534883721,8.715116279069768,808.3863636363636,0.0
2021-02-01,West,-27.24171779141104,8.244318181818182,2.1136363636363638,1192.019018404908,0.0
2021-03-01,Alberta,-0.18047808764940237,7.097933884297521,2.2644628099173554,551.7705179282868,0.0
2021-03-01,Atlantic,-1.8048387096774194,69.87346938775511,7.285714285714286,575.5298387096774,0.0
2021-03-01,British Columbia,3.929074889867841,89.19292452830189,9.608490566037736,410.36431718061675,0.0
2021-03-01,Manitoba/Saskatchewan,-3.4246575342465753,11.526206896551724,2.682758620689655,648.1041095890411,0.0
